transaction_id;timestamp;account_id;destination_account;amount;currency;transaction_type;channel;terminal_id;merchant_id;card_number_masked;auth_method;response_code;status;processing_time_ms;switch_id;is_suspicious;fraud_pattern;customer_segment;account_age_days;failed_txn_ratio_7d;avg_time_between_txns;avg_txn_amount_7d;txn_count_24h;hour_of_day;day_of_week;is_holiday;previous_response_code;merchant_category;merchant_risk_score;geo_distance_last_tx;device_risk_level;device_country
TX06925;58:49.1;A000068;A001840;3640.61;PEN;Pago;AGT;T0058;M0026;**** **** **** 6925;OTP;0;Aprobada;376;SW01;0;NULL;Regular;1481;1.27;77.09;3142.71;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06926;58:39.1;A000068;A001840;4315.13;PEN;Pago;AGT;T0058;M0026;**** **** **** 6926;OTP;0;Fraudulenta;818;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3647.73;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06927;58:29.1;A000068;A001840;3385.29;PEN;Pago;AGT;T0058;M0026;**** **** **** 6927;OTP;0;Aprobada;720;SW01;0;NULL;Regular;1481;1.27;77.09;2927.57;4;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06928;58:19.1;A000068;A001840;281.91;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6928;PIN;0;Aprobada;597;SW01;0;NULL;Regular;1481;1.27;77.09;319.47;6;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06929;58:09.1;A000068;A001840;2555.78;PEN;Pago;AGT;T0058;M0026;**** **** **** 6929;OTP;0;Aprobada;310;SW01;0;NULL;Regular;1481;1.27;77.09;2353.33;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06930;57:59.1;A000068;A001840;4668.05;PEN;Pago;AGT;T0058;M0026;**** **** **** 6930;OTP;0;Fraudulenta;536;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4459.49;6;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06931;57:49.1;A000068;A001840;4353.53;PEN;Pago;AGT;T0058;M0026;**** **** **** 6931;OTP;0;Fraudulenta;165;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3644.91;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06932;57:39.1;A000068;A001840;4288.17;PEN;Pago;AGT;T0058;M0026;**** **** **** 6932;OTP;0;Fraudulenta;514;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4216.78;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06933;57:29.1;A000068;A001840;3705.97;PEN;Pago;AGT;T0058;M0026;**** **** **** 6933;OTP;0;Aprobada;127;SW01;0;NULL;Regular;1481;1.27;77.09;3241.86;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06934;57:19.1;A000068;A001840;4902.04;PEN;Pago;AGT;T0058;M0026;**** **** **** 6934;OTP;0;Fraudulenta;952;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4916.53;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06935;57:09.1;A000068;A001840;4208.23;PEN;Pago;AGT;T0058;M0026;**** **** **** 6935;OTP;0;Fraudulenta;394;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3599.27;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06936;56:59.1;A000068;A001840;3308.52;PEN;Pago;AGT;T0058;M0026;**** **** **** 6936;OTP;0;Aprobada;339;SW01;0;NULL;Regular;1481;1.27;77.09;3221.05;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06937;56:49.1;A000068;A001840;4016.06;PEN;Pago;AGT;T0058;M0026;**** **** **** 6937;OTP;0;Fraudulenta;428;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4519.83;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06938;56:39.1;A000068;A001840;3968.32;PEN;Pago;AGT;T0058;M0026;**** **** **** 6938;OTP;0;Aprobada;181;SW01;0;NULL;Regular;1481;1.27;77.09;4503.22;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06939;56:29.1;A000068;A001840;2516.58;PEN;Pago;AGT;T0058;M0026;**** **** **** 6939;OTP;0;Aprobada;474;SW01;0;NULL;Regular;1481;1.27;77.09;2381.62;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06940;56:19.1;A000068;A001840;4553.24;PEN;Pago;AGT;T0058;M0026;**** **** **** 6940;OTP;0;Fraudulenta;581;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3662.41;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06941;56:09.1;A000068;A001840;1799.32;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6941;PIN;0;Aprobada;290;SW01;0;NULL;Regular;1481;1.27;77.09;1814.69;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06942;55:59.1;A000068;A001840;3962.93;PEN;Pago;AGT;T0058;M0026;**** **** **** 6942;OTP;0;Aprobada;181;SW01;0;NULL;Regular;1481;1.27;77.09;4413.86;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06943;55:49.1;A000068;A001840;4683.79;PEN;Pago;AGT;T0058;M0026;**** **** **** 6943;OTP;0;Fraudulenta;925;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;5018.87;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06944;55:39.1;A000068;A001840;3639;PEN;Pago;AGT;T0058;M0026;**** **** **** 6944;OTP;0;Aprobada;169;SW01;0;NULL;Regular;1481;1.27;77.09;3000.3;4;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06945;55:29.1;A000068;A001840;1736.87;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6945;PIN;0;Aprobada;240;SW01;0;NULL;Regular;1481;1.27;77.09;1465.53;8;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06946;55:19.1;A000068;A001840;2879.95;PEN;Pago;AGT;T0058;M0026;**** **** **** 6946;OTP;0;Aprobada;589;SW01;0;NULL;Regular;1481;1.27;77.09;3333.88;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06947;55:09.1;A000068;A001840;2348.6;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6947;PIN;0;Aprobada;380;SW01;0;NULL;Regular;1481;1.27;77.09;2193.3;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06948;54:59.1;A000068;A001840;1965.59;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6948;PIN;0;Aprobada;237;SW01;0;NULL;Regular;1481;1.27;77.09;2307.6;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06949;54:49.1;A000068;A001840;1768.53;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6949;PIN;0;Aprobada;770;SW01;0;NULL;Regular;1481;1.27;77.09;2077.01;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06950;54:39.1;A000068;A001840;3645.55;PEN;Pago;AGT;T0058;M0026;**** **** **** 6950;OTP;0;Rechazada;709;SW01;0;NULL;Regular;1481;1.27;77.09;3833.14;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06951;54:29.1;A000068;A001840;288.18;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6951;PIN;0;Aprobada;431;SW01;0;NULL;Regular;1481;1.27;77.09;322.8;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06952;54:19.1;A000068;A001840;4410.57;PEN;Pago;AGT;T0058;M0026;**** **** **** 6952;OTP;0;Fraudulenta;551;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3561.98;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06953;54:09.1;A000068;A001840;3113.22;PEN;Pago;AGT;T0058;M0026;**** **** **** 6953;OTP;0;Aprobada;922;SW01;0;NULL;Regular;1481;1.27;77.09;2714.38;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06954;53:59.1;A000068;A001840;1742.61;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6954;PIN;0;Aprobada;839;SW01;0;NULL;Regular;1481;1.27;77.09;2016.66;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06955;53:49.1;A000068;A001840;3734.71;PEN;Pago;AGT;T0058;M0026;**** **** **** 6955;OTP;0;Aprobada;158;SW01;0;NULL;Regular;1481;1.27;77.09;3955.72;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06956;53:39.1;A000068;A001840;669.84;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6956;PIN;0;Aprobada;382;SW01;0;NULL;Regular;1481;1.27;77.09;710.71;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06957;53:29.1;A000068;A001840;3254.81;PEN;Pago;AGT;T0058;M0026;**** **** **** 6957;OTP;0;Aprobada;486;SW01;0;NULL;Regular;1481;1.27;77.09;2924.82;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06958;53:19.1;A000068;A001840;3420.78;PEN;Pago;AGT;T0058;M0026;**** **** **** 6958;OTP;0;Aprobada;121;SW01;0;NULL;Regular;1481;1.27;77.09;2778.39;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06959;53:09.1;A000068;A001840;53.54;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6959;PIN;0;Aprobada;916;SW01;0;NULL;Regular;1481;1.27;77.09;49.77;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06960;52:59.1;A000068;A001840;3574.36;PEN;Pago;AGT;T0058;M0026;**** **** **** 6960;OTP;0;Aprobada;943;SW01;0;NULL;Regular;1481;1.27;77.09;3471.27;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06961;52:49.1;A000068;A001840;4860.78;PEN;Pago;AGT;T0058;M0026;**** **** **** 6961;OTP;0;Fraudulenta;214;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4686.15;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06962;52:39.1;A000068;A001840;4667.75;PEN;Pago;AGT;T0058;M0026;**** **** **** 6962;OTP;0;Fraudulenta;117;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3895.48;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06963;52:29.1;A000068;A001840;421.9;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6963;PIN;0;Aprobada;355;SW01;0;NULL;Regular;1481;1.27;77.09;343.22;3;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06964;52:19.1;A000068;A001840;4432.25;PEN;Pago;AGT;T0058;M0026;**** **** **** 6964;OTP;0;Fraudulenta;683;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4161.97;6;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06965;52:09.1;A000068;A001840;2525.74;PEN;Pago;AGT;T0058;M0026;**** **** **** 6965;OTP;0;Aprobada;333;SW01;0;NULL;Regular;1481;1.27;77.09;2477.65;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06966;51:59.1;A000068;A001840;1476.61;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6966;PIN;0;Aprobada;993;SW01;0;NULL;Regular;1481;1.27;77.09;1718.74;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06967;51:49.1;A000068;A001840;4714.19;PEN;Pago;AGT;T0058;M0026;**** **** **** 6967;OTP;0;Fraudulenta;390;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3807.73;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06968;51:39.1;A000068;A001840;622.21;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6968;PIN;0;Aprobada;510;SW01;0;NULL;Regular;1481;1.27;77.09;665.42;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06969;51:29.1;A000068;A001840;2325.83;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6969;PIN;0;Aprobada;621;SW01;0;NULL;Regular;1481;1.27;77.09;2169.96;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06970;51:19.1;A000068;A001840;552.42;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6970;PIN;0;Aprobada;256;SW01;0;NULL;Regular;1481;1.27;77.09;650.34;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06971;51:09.1;A000068;A001840;980.46;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6971;PIN;0;Aprobada;525;SW01;0;NULL;Regular;1481;1.27;77.09;848.85;8;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06972;50:59.1;A000068;A001840;911.53;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6972;PIN;0;Aprobada;413;SW01;0;NULL;Regular;1481;1.27;77.09;1075.57;8;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06973;50:49.1;A000068;A001840;4189.99;PEN;Pago;AGT;T0058;M0026;**** **** **** 6973;OTP;0;Fraudulenta;868;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4849.33;4;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06974;50:39.1;A000068;A001840;1488.01;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6974;PIN;0;Aprobada;960;SW01;0;NULL;Regular;1481;1.27;77.09;1525.84;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06975;50:29.1;A000068;A001840;3233.59;PEN;Pago;AGT;T0058;M0026;**** **** **** 6975;OTP;0;Aprobada;499;SW01;0;NULL;Regular;1481;1.27;77.09;3183.95;6;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06976;50:19.1;A000068;A001840;1370.08;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6976;PIN;0;Aprobada;213;SW01;0;NULL;Regular;1481;1.27;77.09;1315.31;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06977;50:09.1;A000068;A001840;1960.87;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6977;PIN;0;Aprobada;353;SW01;0;NULL;Regular;1481;1.27;77.09;1856.15;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06978;49:59.1;A000068;A001840;3607.15;PEN;Pago;AGT;T0058;M0026;**** **** **** 6978;OTP;0;Aprobada;539;SW01;0;NULL;Regular;1481;1.27;77.09;3054.8;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06979;49:49.1;A000068;A001840;4602.75;PEN;Pago;AGT;T0058;M0026;**** **** **** 6979;OTP;0;Fraudulenta;996;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;5006.46;6;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06980;49:39.1;A000068;A001840;345.84;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6980;PIN;0;Aprobada;290;SW01;0;NULL;Regular;1481;1.27;77.09;404.69;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06981;49:29.1;A000068;A001840;2117.61;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6981;PIN;0;Aprobada;716;SW01;0;NULL;Regular;1481;1.27;77.09;2236.22;3;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06982;49:19.1;A000068;A001840;1500.03;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6982;PIN;0;Aprobada;948;SW01;0;NULL;Regular;1481;1.27;77.09;1572.82;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06983;49:09.1;A000068;A001840;3988.39;PEN;Pago;AGT;T0058;M0026;**** **** **** 6983;OTP;0;Aprobada;318;SW01;0;NULL;Regular;1481;1.27;77.09;4219.04;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06984;48:59.1;A000068;A001840;428.59;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6984;PIN;0;Aprobada;195;SW01;0;NULL;Regular;1481;1.27;77.09;497.82;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06985;48:49.1;A000068;A001840;23.84;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6985;PIN;0;Aprobada;688;SW01;0;NULL;Regular;1481;1.27;77.09;21.4;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06986;48:39.1;A000068;A001840;3927.08;PEN;Pago;AGT;T0058;M0026;**** **** **** 6986;OTP;0;Aprobada;955;SW01;0;NULL;Regular;1481;1.27;77.09;3627.72;4;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06987;48:29.1;A000068;A001840;2179.64;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6987;PIN;0;Aprobada;643;SW01;0;NULL;Regular;1481;1.27;77.09;2035.12;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06988;48:19.1;A000068;A001840;3826.57;PEN;Pago;AGT;T0058;M0026;**** **** **** 6988;OTP;0;Aprobada;530;SW01;0;NULL;Regular;1481;1.27;77.09;4486.76;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06989;48:09.1;A000068;A001840;1818.32;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6989;PIN;0;Aprobada;385;SW01;0;NULL;Regular;1481;1.27;77.09;1940.17;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06990;47:59.1;A000068;A001840;1954.18;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6990;PIN;0;Aprobada;498;SW01;0;NULL;Regular;1481;1.27;77.09;1693.92;4;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06991;47:49.1;A000068;A001840;761.2;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6991;PIN;0;Aprobada;647;SW01;0;NULL;Regular;1481;1.27;77.09;707.17;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06992;47:39.1;A000068;A001840;2678.62;PEN;Pago;AGT;T0058;M0026;**** **** **** 6992;OTP;0;Aprobada;280;SW01;0;NULL;Regular;1481;1.27;77.09;2801.95;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06993;47:29.1;A000068;A001840;3498.08;PEN;Pago;AGT;T0058;M0026;**** **** **** 6993;OTP;0;Aprobada;352;SW01;0;NULL;Regular;1481;1.27;77.09;3917.31;8;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06994;47:19.1;A000068;A001840;2926.38;PEN;Pago;AGT;T0058;M0026;**** **** **** 6994;OTP;0;Aprobada;558;SW01;0;NULL;Regular;1481;1.27;77.09;2525.57;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06995;47:09.1;A000068;A001840;1356.6;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6995;PIN;0;Aprobada;794;SW01;0;NULL;Regular;1481;1.27;77.09;1172.33;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06996;46:59.1;A000068;A001840;466.24;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6996;PIN;0;Aprobada;718;SW01;0;NULL;Regular;1481;1.27;77.09;531.91;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06997;46:49.1;A000068;A001840;3551.49;PEN;Pago;AGT;T0058;M0026;**** **** **** 6997;OTP;0;Aprobada;835;SW01;0;NULL;Regular;1481;1.27;77.09;3631.33;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06998;46:39.1;A000068;A001840;3413.48;PEN;Pago;AGT;T0058;M0026;**** **** **** 6998;OTP;0;Aprobada;332;SW01;0;NULL;Regular;1481;1.27;77.09;3583.26;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06999;46:29.1;A000068;A001840;3167.48;PEN;Pago;AGT;T0058;M0026;**** **** **** 6999;OTP;0;Aprobada;284;SW01;0;NULL;Regular;1481;1.27;77.09;3571.91;3;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07000;46:19.1;A000068;A001840;3591.91;PEN;Pago;AGT;T0058;M0026;**** **** **** 7000;OTP;0;Rechazada;969;SW01;0;NULL;Regular;1481;1.27;77.09;4105.81;6;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07001;46:09.1;A000068;A001840;588.18;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7001;PIN;0;Aprobada;783;SW01;0;NULL;Regular;1481;1.27;77.09;501.48;8;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07002;45:59.1;A000068;A001840;4097.16;PEN;Pago;AGT;T0058;M0026;**** **** **** 7002;OTP;0;Fraudulenta;547;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3908.69;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07003;45:49.1;A000068;A001840;3114.6;PEN;Pago;AGT;T0058;M0026;**** **** **** 7003;OTP;0;Aprobada;687;SW01;0;NULL;Regular;1481;1.27;77.09;3496.95;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07004;45:39.1;A000068;A001840;1743.99;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7004;PIN;0;Aprobada;726;SW01;0;NULL;Regular;1481;1.27;77.09;1759.49;7;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07005;45:29.1;A000068;A001840;821.3;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7005;PIN;0;Aprobada;522;SW01;0;NULL;Regular;1481;1.27;77.09;659.95;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07006;45:19.1;A000068;A001840;2507.77;PEN;Pago;AGT;T0058;M0026;**** **** **** 7006;OTP;0;Aprobada;583;SW01;0;NULL;Regular;1481;1.27;77.09;2398.21;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07007;45:09.1;A000068;A001840;582.5;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7007;PIN;0;Aprobada;769;SW01;0;NULL;Regular;1481;1.27;77.09;657.74;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07008;44:59.1;A000068;A001840;3207.69;PEN;Pago;AGT;T0058;M0026;**** **** **** 7008;OTP;0;Aprobada;849;SW01;0;NULL;Regular;1481;1.27;77.09;3701.13;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07009;44:49.1;A000068;A001840;3397.28;PEN;Pago;AGT;T0058;M0026;**** **** **** 7009;OTP;0;Aprobada;168;SW01;0;NULL;Regular;1481;1.27;77.09;2953.02;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07010;44:39.1;A000068;A001840;565.65;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7010;PIN;0;Aprobada;409;SW01;0;NULL;Regular;1481;1.27;77.09;521.76;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07011;44:29.1;A000068;A001840;3099.1;PEN;Pago;AGT;T0058;M0026;**** **** **** 7011;OTP;0;Aprobada;420;SW01;0;NULL;Regular;1481;1.27;77.09;3439.84;0;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07012;44:19.1;A000068;A001840;2662.14;PEN;Pago;AGT;T0058;M0026;**** **** **** 7012;OTP;0;Aprobada;226;SW01;0;NULL;Regular;1481;1.27;77.09;2436.49;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07013;44:09.1;A000068;A001840;3885.11;PEN;Pago;AGT;T0058;M0026;**** **** **** 7013;OTP;0;Aprobada;488;SW01;0;NULL;Regular;1481;1.27;77.09;4356.39;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07014;43:59.1;A000068;A001840;1390.83;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7014;PIN;0;Aprobada;944;SW01;0;NULL;Regular;1481;1.27;77.09;1456.33;8;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07015;43:49.1;A000068;A001840;209.63;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7015;PIN;0;Aprobada;379;SW01;0;NULL;Regular;1481;1.27;77.09;218.11;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07016;43:39.1;A000068;A001840;190.42;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7016;PIN;0;Aprobada;887;SW01;0;NULL;Regular;1481;1.27;77.09;214.12;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07017;43:29.1;A000068;A001840;1474.75;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7017;PIN;0;Aprobada;794;SW01;0;NULL;Regular;1481;1.27;77.09;1582.16;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07018;43:19.1;A000068;A001840;478.42;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7018;PIN;0;Aprobada;504;SW01;0;NULL;Regular;1481;1.27;77.09;516.13;8;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07019;43:09.1;A000068;A001840;2054.23;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7019;PIN;0;Aprobada;467;SW01;0;NULL;Regular;1481;1.27;77.09;1748.95;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07020;42:59.1;A000068;A001840;359.36;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7020;PIN;0;Aprobada;482;SW01;0;NULL;Regular;1481;1.27;77.09;399.09;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07021;42:49.1;A000068;A001840;2929.11;PEN;Pago;AGT;T0058;M0026;**** **** **** 7021;OTP;0;Aprobada;977;SW01;0;NULL;Regular;1481;1.27;77.09;2723.67;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07022;42:39.1;A000068;A001840;425.15;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7022;PIN;0;Aprobada;133;SW01;0;NULL;Regular;1481;1.27;77.09;497.28;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07023;42:29.1;A000068;A001840;4295.98;PEN;Pago;AGT;T0058;M0026;**** **** **** 7023;OTP;0;Fraudulenta;499;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3946.57;8;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07024;42:19.1;A000068;A001840;2760.52;PEN;Pago;AGT;T0058;M0026;**** **** **** 7024;OTP;0;Aprobada;291;SW01;0;NULL;Regular;1481;1.27;77.09;2958.46;4;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07025;42:09.1;A000068;A001840;4459.75;PEN;Pago;AGT;T0058;M0026;**** **** **** 7025;OTP;0;Fraudulenta;290;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3581.27;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07026;41:59.1;A000068;A001840;2220.58;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7026;PIN;0;Aprobada;231;SW01;0;NULL;Regular;1481;1.27;77.09;2393.25;2;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07027;41:49.1;A000068;A001840;1168.57;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7027;PIN;0;Aprobada;118;SW01;0;NULL;Regular;1481;1.27;77.09;963.3;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07028;41:39.1;A000068;A001840;990.38;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7028;PIN;0;Aprobada;744;SW01;0;NULL;Regular;1481;1.27;77.09;889.48;5;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07029;41:29.1;A000068;A001840;1813.51;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7029;PIN;0;Aprobada;266;SW01;0;NULL;Regular;1481;1.27;77.09;1557.18;6;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX07030;41:19.1;A000068;A001840;1377.62;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 7030;PIN;0;Aprobada;692;SW01;0;NULL;Regular;1481;1.27;77.09;1245.89;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
